,g,max_delta,max_ll_x,max_mu_hat,max_s2_t_hat,n,time,l,M,model,BIC,max_ll_y,D,pval,qval
327,CDC14B,3.4044154027738056,298.05758973518954,0.016709848954509506,0.001295429635982911,251,0.0009019374847412109,0.6417358135909172,4,SE,-574.013367713852,296.403898266295,1.6536914688945217,0.42454209706075685,1.0
328,PQBP1,5.957101218757584,164.39385444988812,0.04110252138823794,0.00248131814668101,251,0.0009248256683349609,0.6417358135909172,4,SE,-306.6858971432491,163.27297132185782,1.1208831280303002,0.6879100241431284,1.0
329,DCUN1D5,1.4678953963790042,90.15262483547008,0.07898608592788953,0.01350796366031018,251,0.0006299018859863281,0.6417358135909172,4,SE,-158.20343791441303,85.78611896663182,4.36650586883826,0.02139412983933178,1.0
330,MRPL46,2.357658807153658,224.2429326862101,0.025579454863382037,0.00310194757018106,251,0.0008192062377929688,0.6417358135909172,4,SE,-426.3840536158931,221.87674110176835,2.366191584441765,0.20474542985950675,1.0
331,CIAPIN1,2.990215983094472,189.21491561631728,0.034630135769781405,0.003506285277334989,251,0.0011668205261230469,0.6417358135909172,4,SE,-356.32801947610744,187.6366752955435,1.578240320773773,0.45653199186134663,1.0
332,PLIN3,0.7340776017708639,92.2526757520098,0.0968391777536634,0.020130719789778144,251,0.0005240440368652344,0.6417358135909172,4,SE,-162.40353974749246,83.91006965795117,8.342606094058624,0.00017431083596082785,1.0
333,PACS2,1.9402460938309658,89.58698654951866,0.07645144756935762,0.011294560761908578,251,0.0005288124084472656,0.6417358135909172,4,SE,-157.07216134251019,86.81356136500136,2.7734251845172935,0.13170379725213124,1.0
334,TMEM242,0.9500967588386954,202.80710680199985,0.03923827602960405,0.006692489677990842,251,0.0003552436828613281,0.6417358135909172,4,SE,-383.5124018474726,197.98972152413415,4.8173852778656965,0.012577449841649149,1.0
335,DLG3,1.5486462183073748,163.16801087947783,0.04729329962049934,0.0069904201878642405,251,0.0005350112915039062,0.6417358135909172,4,SE,-304.23421000242854,159.1091313244197,4.058879555058127,0.030635666115278057,1.0
336,APH1A,0.3715863176120882,44.21848984668506,0.129908625279425,0.03901380291624935,251,0.0005462169647216797,0.6417358135909172,4,SE,-66.33516793684299,30.771221739635564,13.447268107049496,2.9494356648857335e-07,0.003791794490777099
337,ALDH6A1,0.6362846837973071,155.2878721958711,0.04944213602696913,0.011857312477101865,251,0.0005218982696533203,0.6417358135909172,4,SE,-288.4739326352151,146.56749732267724,8.720374873193862,0.00010927347641397391,1.0
338,MME,1.078857296705403,218.49314449508518,0.03210015353126747,0.005428109058727902,251,0.0004227161407470703,0.6417358135909172,4,SE,-414.8844772336432,213.79305173280483,4.700092762280349,0.014448823262260156,1.0
339,PXYLP1,1.8991360795268823,285.8580357457302,0.018854032442970625,0.0021943489544310668,251,0.0005712509155273438,0.6417358135909172,4,SE,-549.6142597349333,282.6875459999214,3.1704897458088226,0.08468761998308985,1.0
340,SLC22A17,3.973023135623677,224.41794143633223,0.02153849242556493,0.0020555790950113366,251,0.0007328987121582031,0.6417358135909172,4,SE,-426.73407111613733,223.25130792702265,1.1666335093095768,0.6622193218557553,1.0
341,ELP6,2.6903245252232195,260.21472476246333,0.02137405223181322,0.0021096784662542815,251,0.0008089542388916016,0.6417358135909172,4,SE,-498.32763776839954,258.29470101015926,1.9200237523040755,0.32587486098604956,1.0
342,NDUFA9,1.7311394692844346,113.92624544346847,0.06805656747960269,0.009969437444221154,251,0.0006160736083984375,0.6417358135909172,4,SE,-205.75067913040982,110.99381766347608,2.932427779992395,0.11048786713070623,1.0
343,SBDS,1.1967044922971664,161.11022817728633,0.05023804501787101,0.008345664123399169,251,0.0005528926849365234,0.6417358135909172,4,SE,-300.11864459804553,155.44667673537958,5.663551441906748,0.004582022740202557,1.0
344,CDKN1A,0.6279581260272047,237.4683999134923,0.02792514053603031,0.006030117827256895,251,0.0005409717559814453,0.6417358135909172,4,SE,-452.8349880704575,230.74990899675066,6.718490916741644,0.001278247789559851,1.0
345,CORO1B,0.9731378804945054,97.3722543607413,0.08026584750844196,0.01617629114650762,251,0.0006070137023925781,0.6417358135909172,4,SE,-172.64269696495546,92.34773411774512,5.024520242996175,0.00983689671167283,1.0
346,CMAS,2.977422223524168,195.60682740872204,0.03764133750352981,0.003394660806859674,251,0.0008189678192138672,0.6417358135909172,4,SE,-369.11184306091695,193.7362717078267,1.870555700895352,0.34257598372226655,1.0
347,NGDN,1.2570633151447648,248.76216758228884,0.028693500676837992,0.003917522876246862,251,0.0005459785461425781,0.6417358135909172,4,SE,-475.42252340805055,244.05562841812144,4.7065391641673955,0.014339222509472947,1.0
348,PACS1,1.0922803675057755,139.0792984699924,0.05764709800774705,0.010551697970784157,251,0.0006940364837646484,0.6417358135909172,4,SE,-256.0567851834577,133.4163844171457,5.662914052846702,0.004585533752098835,1.0
349,KLHL15,0.02944185044356462,515.7360139248998,0.0038031852355634417,0.0011134968353169285,251,0.0004439353942871094,0.6417358135909172,4,SE,-1009.3702160932725,501.75985417006115,13.976159754838648,1.5127309895137988e-07,0.0019447669601189398
350,TMEM187,0.45311871402688186,301.80085239376285,0.020935000347316407,0.004091803483187127,251,0.0005340576171875,0.6417358135909172,4,SE,-581.4998930309986,291.35992938516614,10.440923008596712,1.2861191716528697e-05,0.16534348070769295
351,VASN,1.5200515987851109,118.65283252955498,0.05946310388923526,0.01017102304087321,251,0.0005812644958496094,0.6417358135909172,4,SE,-215.20385330258284,115.24172497853812,3.411107551016869,0.06452342988115536,1.0
352,TCF12,0.8222869880205124,147.15669026236867,0.0627515495013346,0.01168707314352607,251,0.0005500316619873047,0.6417358135909172,4,SE,-272.2115687682102,138.42304489569278,8.733645366675887,0.00010749329590036469,1.0
353,KDM6A,1.9407036700082363,199.65213979174587,0.03649600923188731,0.004443185520143704,251,0.0005419254302978516,0.6417358135909172,4,SE,-377.2024678269646,196.49314873235397,3.1589910593918944,0.08578887547274174,1.0
354,ARHGEF39,3.098514214743241,389.6931953883302,0.00778573099931294,0.0006576832989938106,251,0.0007278919219970703,0.6417358135909172,4,SE,-757.2845790201333,387.9737457888231,1.7194495995070724,0.39814350391972897,1.0
355,FAR1,0.7383394754966357,108.94606465889677,0.07867930289819978,0.01692632404972991,251,0.0005321502685546875,0.6417358135909172,4,SE,-195.79031756126642,101.49276229432695,7.453302364569822,0.0005207186729107954,1.0
356,CASP8,1.084590740506446,281.1357419699415,0.020032230214653824,0.003220576926232016,251,0.0004260540008544922,0.6417358135909172,4,SE,-540.1696721833558,276.43743414612464,4.698307823816833,0.014479315611310774,1.0
357,ARMC8,0.7747288674309403,169.2970129989992,0.05095362504025106,0.009847232038411844,251,0.0005271434783935547,0.6417358135909172,4,SE,-316.4922142414713,161.2290630881485,8.0679499108507,0.0002445969814092889,1.0
358,ZNF26,3.206562915675106,252.684818982923,0.024270484310091895,0.0019815072435704637,251,0.0014767646789550781,0.6417358135909172,4,SE,-483.26782620931886,251.20946648983346,1.475352493089531,0.503103904864932,1.0
359,EP400,3.2290823009796537,220.1554256699289,0.023703777048543415,0.0025181722216341875,251,0.001622915267944336,0.6417358135909172,4,SE,-418.20903958333065,218.15402924158747,2.0013964283414225,0.29992988677649884,1.0
360,EMC1,0.8376762042513723,207.09329945088632,0.040291157764652336,0.00692954537516369,251,0.0004248619079589844,0.6417358135909172,4,SE,-392.0847871452455,200.6886128011992,6.4046866496871075,0.0018719178937146286,1.0
361,ABTB2,2.0532647595781977,306.4832959456623,0.015535913906639841,0.0017520713057901662,251,0.0006649494171142578,0.6417358135909172,4,SE,-590.8647801347975,303.9731546838819,2.5101412617804044,0.17545448264102984,1.0
362,NEK1,2.7744448034124503,407.05263634840003,0.0068150627628995675,0.0006215088603570856,251,0.000476837158203125,0.6417358135909172,4,SE,-792.0034609402729,405.40001809137044,1.6526182570295873,0.42498433089362353,1.0
363,LAMA4,0.34628919661633445,197.85214499733132,0.03950888959289444,0.010440502361662673,251,0.0007522106170654297,0.6417358135909172,4,SE,-373.6024782381355,186.89865055410706,10.953494443224258,6.776127658003284e-06,0.08711389717129023
364,IMPDH1,1.3234889171008772,143.16976085924654,0.055816260172251414,0.00914436663479582,251,0.0005548000335693359,0.6417358135909172,4,SE,-264.23770996196595,138.1826122386301,4.987148620616438,0.010283652080580616,1.0
365,CLIP4,0.9225214635018069,253.99322660257633,0.023508052538890316,0.004374717626511984,251,0.00043010711669921875,0.6417358135909172,4,SE,-485.88464144862553,248.36247145162207,5.630755150954258,0.004766170307370779,1.0
366,MRPL14,2.538065468326023,67.35795468796323,0.0984780037462773,0.011776524455148842,251,0.0009107589721679688,0.6417358135909172,4,SE,-112.61409761939933,65.12657911599621,2.231375571967021,0.23617364817703354,1.0
367,GTF3A,1.1421805212034744,139.29938738112844,0.06743695757213018,0.010631200369534022,251,0.00043201446533203125,0.6417358135909172,4,SE,-256.49696300572975,134.52889793982501,4.770489441303425,0.013295221984204237,1.0
368,DGCR8,2.062126201054877,135.4749801786486,0.05564885738654712,0.00730950251995976,251,0.0007343292236328125,0.6417358135909172,4,SE,-248.84814860077006,132.95194609416882,2.523034084479775,0.17302961200793926,1.0
369,ATP9B,2.7722683027564896,300.4898366529444,0.01892607996586695,0.0015021231952790687,251,0.0008268356323242188,0.6417358135909172,4,SE,-578.8778615493617,298.43313737542877,2.0566992775156336,0.2833443175805468,1.0
370,CCBL2,1.5056384651296832,340.03159076749097,0.012072639877802141,0.0016343518681258898,251,0.0005481243133544922,0.6417358135909172,4,SE,-657.9613697784548,336.4431617848234,3.5884289826675513,0.052711903357562984,1.0
371,SGMS2,1.1926172825399566,214.400127332848,0.026190595209646023,0.005197502811265574,251,0.0005428791046142578,0.6417358135909172,4,SE,-406.6984429091689,207.65569100643955,6.744436326408447,0.0012384884869350973,1.0
372,PLAA,0.5188641158905143,390.2397417411845,0.009208697633134649,0.0018775142004413144,251,0.00055694580078125,0.6417358135909172,4,SE,-758.3776717258419,381.22187942155296,9.017862319631547,7.559019681666515e-05,0.9717875702750471
373,TIMM13,1.849108731097028,37.58458959477241,0.14076973153291644,0.02023661692244001,251,0.0005519390106201172,0.6417358135909172,4,SE,-53.06736743301769,34.23676576351488,3.3478238312575286,0.06932686736702183,1.0
374,HNMT,1.6459179235883348,241.85602904601893,0.026863239690917196,0.003476953768366097,251,0.0006380081176757812,0.6417358135909172,4,SE,-461.61024633551074,238.96701286065962,2.88901618535931,0.11593487842994468,1.0
375,FOPNL,2.9611979043125443,207.4312214873613,0.02729872768558724,0.0030001787356358665,251,0.0010118484497070312,0.6417358135909172,4,SE,-392.7606312181955,205.28918000882578,2.142041478535532,0.2593388679277139,1.0
376,GALNT2,0.6515874687344907,67.98402446577123,0.1018748322890725,0.025357368987776293,251,0.0005707740783691406,0.6417358135909172,4,SE,-113.86623717501533,58.79020133615535,9.193823129615879,6.076670679542019e-05,0.781216782561922
377,RBM23,1.6321282581448975,145.79656448823482,0.05644619706121086,0.007923694855333393,251,0.0006909370422363281,0.6417358135909172,4,SE,-269.4913172199425,142.231970629057,3.564593859177819,0.054168550686734,1.0
378,GGT5,2.192847546155463,182.7140124728043,0.03772599155468474,0.00465736249888836,251,0.0007431507110595703,0.6417358135909172,4,SE,-343.3262131890815,180.6655634354177,2.0484490373866038,0.28576618217199157,1.0
379,GNPTAB,1.3901484724435478,266.3132955752439,0.021978628274923584,0.003148088086352872,251,0.0005590915679931641,0.6417358135909172,4,SE,-510.52477939396067,261.3183508579835,4.99494471726041,0.01018883616275642,1.0
380,PPM1M,2.6163897448920204,293.67505506501,0.01612806428148507,0.001631392887044565,251,0.0007369518280029297,0.6417358135909172,4,SE,-565.2482983734928,291.8841290648941,1.79092600011586,0.3709881504887323,1.0
381,TADA3,1.720718000029214,201.98941902228995,0.031718069989543525,0.004645963365859338,251,0.0005800724029541016,0.6417358135909172,4,SE,-381.8770262880528,198.02483022352027,3.9645887987696824,0.0341783807846261,1.0
382,LRRC27,2.4927595239414813,309.5450628249765,0.013374073055866261,0.0014789911371185678,251,0.0005979537963867188,0.6417358135909172,4,SE,-596.9883138934259,307.12772608399683,2.4173367409796924,0.19385855062249915,1.0
383,ZBTB4,0.9242472528081975,199.2657682721806,0.03349111638882669,0.006840837187260628,251,0.00043702125549316406,0.6417358135909172,4,SE,-376.42972478783406,192.57809060127425,6.687677670906339,0.0013271131337291935,1.0
384,INTS1,1.9144291483750377,74.53961844952616,0.10376638100720974,0.013820074033044432,251,0.0005428791046142578,0.6417358135909172,4,SE,-126.97742514252519,71.43550740356795,3.1041110459582058,0.09123617638505385,1.0
385,YKT6,1.205447130166291,170.55924550815388,0.048748786217876684,0.007718765360453777,251,0.000644683837890625,0.6417358135909172,4,SE,-319.01667925978063,166.33283798398287,4.226407524171009,0.025204038867177543,1.0
386,NR2C2AP,2.2619007204884096,235.73007199490388,0.02979167145438497,0.0029776609738809247,251,0.0007600784301757812,0.6417358135909172,4,SE,-449.35833223328063,233.6364631225477,2.093608872356185,0.27273023147271,1.0
387,PPP4R2,1.4131146915285142,133.58241953566073,0.05414917208064688,0.009382878084262155,251,0.0005719661712646484,0.6417358135909172,4,SE,-245.06302731479434,128.94131721553123,4.641102320129505,0.015490725098503976,1.0
388,ADGRE5,0.7025456452161636,151.8907239160228,0.05100358318701176,0.01169962767893555,251,0.0007381439208984375,0.6417358135909172,4,SE,-281.6796360755185,142.84607826446063,9.044645651562178,7.312098195473923e-05,0.9400433440101276
389,MSI2,0.5604104735212986,115.40023791663546,0.08417113510707258,0.01844214612912579,251,0.0005447864532470703,0.6417358135909172,4,SE,-208.6986640767438,105.37065666008533,10.02958125655013,2.148680692254102e-05,0.27623438979618736
390,PABPC4,2.5704759938739077,149.18370264269265,0.05256411375388937,0.005618592476917969,251,0.0009028911590576172,0.6417358135909172,4,SE,-276.2655935288582,147.05826865301395,2.1254339896786973,0.26386320459261126,1.0
391,ADGRL2,0.6684849994896593,351.8773796229688,0.011449229851156154,0.0022983450504083843,251,0.00036787986755371094,0.6417358135909172,4,SE,-681.6529474894105,347.3321366186755,4.545243004293297,0.01734304551279791,1.0
392,KRT6B,0.2160388386047429,278.3817569687093,0.020530689470803793,0.006045687573091783,251,0.0010118484497070312,0.6417358135909172,4,SE,-534.6617021808914,261.3117034489656,17.07005351974368,2.997503206312705e-09,3.853590122035614e-05
393,GREB1,1.1023251124584161,104.37952695969378,0.06075035266280275,0.0136443538199072,251,0.0004520416259765625,0.6417358135909172,4,SE,-186.65724216286043,97.57223170851876,6.80729525117502,0.0011471736268956014,1.0
394,DPM2,1.7328303505084452,144.50710080887802,0.05691306890408006,0.00771339159610303,251,0.0005331039428710938,0.6417358135909172,4,SE,-266.9123898612289,141.46577363220933,3.0413271766686876,0.09787288787423956,1.0
395,RNF168,1.3506426602943729,239.05745308973707,0.02659189469534422,0.004008912426896458,251,0.00055694580078125,0.6417358135909172,4,SE,-456.013094422947,235.10043841753628,3.957014672200785,0.0344796697411926,1.0
396,NAA35,1.195113163196774,200.78324796715629,0.03238049462044333,0.005866004866314539,251,0.0005419254302978516,0.6417358135909172,4,SE,-379.46468417778544,195.58992812922685,5.193319837929437,0.00804572328241634,1.0
397,HKR1,1.103471645518649,139.4268696991577,0.06753176634484546,0.010824294403499775,251,0.0004317760467529297,0.6417358135909172,4,SE,-256.75192764178826,133.5520313338415,5.8748383653161795,0.0035531737275633665,1.0
398,CKS2,0.33074836109970596,193.28887347883335,0.040842887598338165,0.010992915511750377,251,0.0008120536804199219,0.6417358135909172,4,SE,-364.4759352011396,181.4480208101965,11.840852668636842,2.227835308535203e-06,0.02864105072652857
399,NACC1,3.1146263829787464,38.574205927111706,0.10371931974611881,0.01252482542909633,251,0.000990152359008789,0.6417358135909172,4,SE,-55.04660009769628,36.53742543344441,2.036780493667294,0.28922264751226884,1.0
400,PCBP4,1.4457919719932137,174.97402933792307,0.03578580034800046,0.006437757403391059,251,0.0005471706390380859,0.6417358135909172,4,SE,-327.846246919319,171.9969423496861,2.9770869882369766,0.10513814989827613,1.0
401,ARHGEF26,1.3663561780067015,152.47930390397164,0.04795753436494636,0.008174913013961988,251,0.0005259513854980469,0.6417358135909172,4,SE,-282.85679605141615,148.41928130143185,4.060022602539789,0.030594995589092597,1.0
402,SRRM2,1.218953885225488,10.596056816101623,0.16767934878556634,0.03291237991445723,251,0.0005230903625488281,0.6417358135909172,4,SE,0.9096981243238886,5.768940966880962,4.827115849220661,0.01243335814500553,1.0
403,ZFYVE27,2.504238464373965,272.89046973953043,0.017844739346034606,0.0019902078183293113,251,0.0008330345153808594,0.6417358135909172,4,SE,-523.6791277225337,270.7777521833669,2.1127175561635454,0.26737496234763974,1.0
404,RYK,1.39793466599581,175.90306345710917,0.052909161769453615,0.0069280504904708,251,0.0007731914520263672,0.6417358135909172,4,SE,-329.7043151576912,172.4604984154858,3.442565041623368,0.062256591340801984,1.0
405,TRAPPC2,0.5776277603264498,238.02510498165657,0.0240076854955048,0.006147682469663145,251,0.0005469322204589844,0.6417358135909172,4,SE,-453.948398206786,230.0884757620218,7.936629219634767,0.0002875367730384675,1.0
406,CHD3,2.2735789536771867,128.81115664105653,0.060201815753466704,0.007287086111588087,251,0.0007381439208984375,0.6417358135909172,4,SE,-235.52050152558593,126.67899721783141,2.1321594232251186,0.26202259152476826,1.0
407,NCSTN,0.48513576095291644,24.38300840144734,0.1603784585714498,0.044070657198990365,251,0.0005519390106201172,0.6417358135909172,4,SE,-26.66420504636755,13.380189186580708,11.002819214866634,6.370450343389184e-06,0.08189850961461134
408,NOSIP,5.6223448725216985,137.28216820451507,0.06017456530241956,0.0034244753611626386,251,0.0011098384857177734,0.6417358135909172,4,SE,-252.46252465250302,136.25332370166188,1.0288445028531896,0.7406840286998602,1.0
409,SQRDL,0.824453872604596,174.79589783840402,0.0466600427668694,0.009056617776060143,251,0.0005598068237304688,0.6417358135909172,4,SE,-327.4899839202809,166.6975573039826,8.098340534421425,0.0002356056645776418,1.0
410,GFRA1,0.9180887675184025,199.55231790591074,0.030828938004220773,0.006797114323912576,251,0.0004260540008544922,0.6417358135909172,4,SE,-377.00282405529435,191.8869143987576,7.665403507153144,0.00040137170925176336,1.0
411,RP11-468E2.2,1.4885734295207125,441.71092591303204,0.006130893531876264,0.0007250514026628075,251,0.0003514289855957031,0.6417358135909172,4,SE,-861.320040069537,438.66743827162196,3.0434876414100813,0.09763705737643358,1.0
412,GPS1,0.6886950743393897,98.07605069941627,0.06492895878563977,0.018195388249920057,251,0.0003387928009033203,0.6417358135909172,4,SE,-174.05028964230542,93.37387750944976,4.702173189966516,0.014413362575296643,1.0
413,RPUSD4,2.4733890388126563,418.6944199318765,0.007165090420032654,0.000618455537225788,251,0.0005290508270263672,0.6417358135909172,4,SE,-815.2870281072259,416.29728523012756,2.3971347017489393,0.1980936496774513,1.0
414,LIMD1,1.0400544163221073,152.05689287006112,0.04896569461390905,0.009591154486501196,251,0.0004763603210449219,0.6417358135909172,4,SE,-282.0119739835951,145.23809545641274,6.818797413648383,0.0011312022512876847,1.0
415,KIAA0100,0.7618037205625141,32.652688243334126,0.1556739605941753,0.03477968579773968,251,0.0004401206970214844,0.6417358135909172,4,SE,-43.20356473014112,26.703755356139368,5.948932887194758,0.0032494446025536613,1.0
416,YY1AP1,0.4374428710688796,114.43001375473074,0.08833566847851115,0.02053943603942247,251,0.0005369186401367188,0.6417358135909172,4,SE,-206.75821575293435,104.01509076528833,10.414922989442402,1.3285619656088989e-05,0.17079992629868004
417,CABIN1,1.678838578622106,175.16559667342904,0.03846985647586221,0.0059030719487732225,251,0.0005500316619873047,0.6417358135909172,4,SE,-328.22938159033095,172.62334176716598,2.5422549062630537,0.16947224936047636,1.0
418,NELFE,1.7868799674218696,136.32139655767332,0.07310993962644227,0.008526726609512014,251,0.0005328655242919922,0.6417358135909172,4,SE,-250.54098135881952,134.09084218471787,2.230554372955453,0.23637781488699827,1.0
419,MLF2,0.06924896596844504,-4.694085884411535,0.19594243246332788,0.08242153510946455,251,0.0016908645629882812,0.6417358135909172,4,SE,31.489983525350205,-29.589540260116337,24.8954543757048,1.3666320481102676e-13,1.75694216105056e-09
420,SGMS1,0.49485347638917,158.76706421786247,0.05321109244595564,0.012899287091109527,251,0.0005698204040527344,0.6417358135909172,4,SE,-295.4323166791978,146.9914233177218,11.775640900140672,2.4178989041850577e-06,0.0310845083122031
421,ANGEL1,1.4798928176381712,282.5910080689871,0.021946985854475933,0.0026762508882795352,251,0.0005307197570800781,0.6417358135909172,4,SE,-543.0802043814471,278.4783720121017,4.112636056885378,0.02877888716116204,1.0
422,MEPCE,1.8093009316876112,145.15348446503987,0.05817529589988928,0.007502681029116634,251,0.0005249977111816406,0.6417358135909172,4,SE,-268.2051571735526,142.08628175211345,3.0672027129264166,0.09508372572305067,1.0
423,ZNRF2,0.668526104492663,176.5635847442486,0.047599640020482316,0.009865623642605754,251,0.0005331039428710938,0.6417358135909172,4,SE,-331.0253577319701,168.51238566556907,8.05119907867953,0.0002496978277189407,1.0
424,BACE2,1.2455153891609845,337.4541601621877,0.013819276848645182,0.0018831238896024763,251,0.0004239082336425781,0.6417358135909172,4,SE,-652.8065085678483,332.41904372581354,5.035116436374153,0.009713738720164195,1.0
425,ABHD10,4.617188308506354,244.48789523525306,0.025441454936879777,0.001586114664338063,251,0.0010569095611572266,0.6417358135909172,4,SE,-466.873978713979,243.35108666768014,1.1368085675729276,0.6789192227630665,1.0
426,CYB5D1,2.269830851569782,311.82003766668663,0.015922077746919894,0.0015703249572669865,251,0.0005717277526855469,0.6417358135909172,4,SE,-601.5382635768461,308.9415290493468,2.8785086173398327,0.11729102379314,1.0
427,THAP4,1.2731944553467824,237.24330277232536,0.02578282895295995,0.004197146879053063,251,0.0005550384521484375,0.6417358135909172,4,SE,-452.3847937881236,233.0117640926847,4.231538679640664,0.025053473033994737,1.0
428,IGSF9,1.9085222061857108,202.9310838051494,0.033845209130388416,0.0043416181171754145,251,0.0005350112915039062,0.6417358135909172,4,SE,-383.76035585377167,199.72969824334535,3.201385561804045,0.08179526144226115,1.0
429,TMEM258,1.1253250451408594,124.43351343846447,0.07002756389862656,0.012002777963594002,251,0.00043487548828125,0.6417358135909172,4,SE,-226.76521512040182,118.80829831062124,5.625215127843234,0.004797990414348364,1.0
430,GPR107,1.1135570455412325,171.71176876519496,0.0487364322124473,0.007997421238586275,251,0.00048089027404785156,0.6417358135909172,4,SE,-321.3217257738628,164.45780863086242,7.253960134332544,0.0006647705461226617,1.0
431,SCPEP1,0.46575989942494295,120.45126473385315,0.06369555900532493,0.017967726601826464,251,0.0005621910095214844,0.6417358135909172,4,SE,-218.80071771117917,109.90477838848847,10.546486345364684,1.1272355372493222e-05,0.14491740066877287
432,DDX39B,1.4460601204702004,298.1019617769081,0.01822223734205728,0.0023744182384134896,251,0.0005509853363037109,0.6417358135909172,4,SE,-574.1021117972891,293.7921519579032,4.309809819004954,0.022862814888698593,1.0
433,SSTR2,1.8534330150269196,191.4882567252107,0.041014940252411626,0.004950627810989276,251,0.000579833984375,0.6417358135909172,4,SE,-360.8747016938943,188.2246422268724,3.2636144983383133,0.07625423443771306,1.0
434,GPR137C,2.5031512857975673,440.7520099913513,0.005777769180641248,0.0005122885938182959,251,0.0008060932159423828,0.6417358135909172,4,SE,-859.4022082261755,438.66743827162196,2.084571719729354,0.275295942125733,1.0
435,ZDHHC13,0.7554517364388242,353.77400320622115,0.01144161337560428,0.00214092690114851,251,0.0005290508270263672,0.6417358135909172,4,SE,-685.4461946559152,347.33213661867563,6.441866587545519,0.001789320751949519,1.0
436,TMEM115,2.9242600762048485,178.91167179156082,0.04254612314691314,0.0039663046763084644,251,0.0009579658508300781,0.6417358135909172,4,SE,-335.7215318265945,177.15510758025874,1.7565642113020772,0.3838449477730748,1.0
437,SMAP2,3.1984144795726817,227.8539131565238,0.03114395033061559,0.002464908102692881,251,0.0007290840148925781,0.6417358135909172,4,SE,-433.60601455652045,225.97458928185227,1.8793238746715133,0.33956341809246066,1.0
438,STK24,4.4919341410856175,353.91834909001136,0.009220201022145727,0.0006513209695539838,251,0.0013728141784667969,0.6417358135909172,4,SE,-685.7348864234956,352.39373485259847,1.5246142374128908,0.4803814150192711,1.0
439,CTDSPL2,1.5418477967563713,269.20781571861994,0.02216555516295402,0.002891101937056915,251,0.0006029605865478516,0.6417358135909172,4,SE,-516.3138196807128,264.95328489863385,4.254530819986087,0.024389526199832638,1.0
440,PRPF6,1.0596107509902368,263.12089362047914,0.02052340970278372,0.003753212686514963,251,0.0006070137023925781,0.6417358135909172,4,SE,-504.13997548443115,258.29470101015926,4.826192610319879,0.01244695965288418,1.0
441,DAPK1,0.7417391527469255,240.28893794395333,0.02612165792722578,0.005449984084938494,251,0.0005328655242919922,0.6417358135909172,4,SE,-458.47606413137953,231.8033471225296,8.485590821423727,0.00014608997271719777,1.0
442,SPATA33,1.6656993796127282,190.19120602553312,0.029415900312144295,0.005152470990423497,251,0.0005278587341308594,0.6417358135909172,4,SE,-358.2806002945391,187.18561062007137,3.0055954054617473,0.101852826998748,1.0
443,FBXO42,1.0630273409258197,282.3447896145,0.020267115632986735,0.0032289178295980257,251,0.0004248619079589844,0.6417358135909172,4,SE,-542.5877674724728,276.4450242027794,5.89976541172058,0.003447983574124349,1.0
444,IL15RA,1.5594142837650569,419.41792217036664,0.007388532008176015,0.0008434149307215908,251,0.000576019287109375,0.6417358135909172,4,SE,-816.7340325842061,416.2972852301278,3.120636940238853,0.08956200409464687,1.0
445,SIT1,0.6536350510578761,507.10083133193234,0.0033914418203777824,0.0006650457130273614,251,0.000347137451171875,0.6417358135909172,4,SE,-992.0998509073376,501.7598541700593,5.340977161873013,0.006745130166779406,1.0
446,DNM1L,0.4994676057058472,108.16975938468522,0.0729704803842813,0.019620424519102557,251,0.0005538463592529297,0.6417358135909172,4,SE,-194.23770701284332,95.43392160178752,12.735837782897704,7.230300764222936e-07,0.009295274662485007
447,DDX19A,1.834900008708221,236.4654904933808,0.02867640496949165,0.0033984392097784954,251,0.0005290508270263672,0.6417358135909172,4,SE,-450.82916923023447,233.6364631225478,2.829027370832989,0.12388143149698141,1.0
448,ANKRD42,4.449597423362785,289.56532141706447,0.015202742392879717,0.0011092041861284732,251,0.0010390281677246094,0.6417358135909172,4,SE,-557.0288310776018,288.3001117360737,1.265209680990779,0.6084990392085672,1.0
449,LMNA,0.608020469931683,-34.319722021465594,0.28278023888515164,0.07801880537645861,251,0.0005221366882324219,0.6417358135909172,4,SE,90.74125579945832,-43.27549219519034,8.955770173724744,8.163847253376507e-05,1.0
450,PPP2R4,0.7953979527263222,107.86154028106543,0.07761086888133092,0.016437120393611754,251,0.0003590583801269531,0.6417358135909172,4,SE,-193.62126880560373,102.78132668497608,5.080213596089351,0.009206336031359674,1.0
451,UHRF1BP1L,5.511840461184639,398.50793913802204,0.00839036443312419,0.00038605373509829584,251,0.0006320476531982422,0.6417358135909172,4,SE,-774.914066519517,397.46466806087454,1.0432710771474945,0.732337106099993,1.0
452,CKMT1A,0.11674769817189834,385.4831842901804,0.00855593568013249,0.002825907299209437,251,0.0005319118499755859,0.6417358135909172,4,SE,-748.8645568238337,372.7954754338721,12.68770885630829,7.681968539361667e-07,0.009875938754203359
453,SPRYD4,1.9381332711366235,283.9513406896062,0.0147236924728767,0.0021642186862769718,251,0.0005223751068115234,0.6417358135909172,4,SE,-545.8008696226852,280.88827360019667,3.0630670894095147,0.09552436546835799,1.0
454,DNMT3A,3.3760744247019328,140.22981876536335,0.05488728498673349,0.0049383263541291035,251,0.0008063316345214844,0.6417358135909172,4,SE,-258.35782577419957,138.60265962446573,1.6271591408976178,0.4355831334162241,1.0
