,g,max_delta,max_ll_x,max_mu_hat,max_s2_t_hat,n,time,l,M,model,BIC,max_ll_y,D,pval,qval
3111,Dnajc11,7.130179869306674,-38.153042842687455,0.3468555446609501,0.014894923811691996,262,0.0012788772583007812,1.9076086177606622,4,SE,98.5794637004193,-43.9842736266624,5.831230783974945,0.004062048668901391,1.0
3112,Gid8,6.6488160591006364,-22.80433629896612,0.23407453972302553,0.011774640146234586,262,0.0012671947479248047,1.9076086177606622,4,SE,67.88205061297663,-29.16810064084075,6.363764341874628,0.0021714842923115417,1.0
3113,Tceal3,2.4941829937070903,-40.98546114189662,0.8196076232682484,0.06130354651487943,262,0.0007538795471191406,1.9076086177606622,4,SE,104.24430029883763,-58.73265781411487,17.74719667221825,2.149866944146906e-09,3.194487292307888e-05
3114,Arpp21,1.584303814202951,-60.120757811582294,0.8321926866285022,0.0839454845905631,262,0.0005002021789550781,1.9076086177606622,4,SE,142.51489363820897,-91.76767868854631,31.646920876964018,6.997806162780442e-17,1.0398040177275458e-12
3115,Arcn1,7.886578264259888,-52.45705621467033,0.591227635223653,0.023900907325359894,262,0.0017979145050048828,1.9076086177606622,4,SE,127.18749044438505,-57.4208615125566,4.9638052978862675,0.011159587989136435,1.0
3116,Rab5c,2.929498828592429,-34.0283524927342,0.6509165571230245,0.04315796287707746,262,0.0007860660552978516,1.9076086177606622,4,SE,90.33008300051279,-48.627880733947904,14.599528241213704,1.0302923116099066e-07,0.0015309113458211602
3117,Auh,2.8355195648607534,-50.258552899251924,0.6131914470785842,0.04448633699575841,262,0.0007979869842529297,1.9076086177606622,4,SE,122.79048381354824,-64.93985400659096,14.681301107339038,9.320107052223421e-08,0.0013848747068898781
3118,Arid1a,3.957257290723057,-56.14366880675399,0.6883553632573659,0.04218510603455502,262,0.0009059906005859375,1.9076086177606622,4,SE,134.56071562855237,-68.32837335150515,12.184704544751156,1.972666704697358e-06,0.029311854565098043
3119,Chgb,3.448991137443552,-19.735647155326717,1.1256313177366817,0.07867878002471755,262,0.0008809566497802734,1.9076086177606622,4,SE,61.74467232569782,-30.883252099193385,11.147604943866668,6.96743494486451e-06,0.10352911584574176
3120,Calm3,1.880339374939619,-6.708867391291534,1.3874279680329906,0.1299233979299564,262,0.0006809234619140625,1.9076086177606622,4,SE,35.691112797627454,-34.61777961758594,27.908912226294404,7.337678803613904e-15,1.0903056934289901e-10
3121,Armcx2,10.517137897283716,-47.89856661168227,0.40129145481609696,0.013191587857844063,262,0.00180816650390625,1.9076086177606622,4,SE,118.07051123840893,-50.55363884802409,2.655072236341823,0.14904607570797093,1.0
3122,Rnf126,1.9345576663987263,-53.326275497610666,0.4061800645603098,0.045419842981485714,262,0.0005941390991210938,1.9076086177606622,4,SE,128.92592901026572,-75.79834166831631,22.472066170705645,6.2588367217122714e-12,9.300005484792265e-08
3123,Coq10b,12.406926775271973,-25.33796993224678,0.3153457368785864,0.008680677721801675,262,0.0017499923706054688,1.9076086177606622,4,SE,72.94931787953794,-27.642550661835173,2.3045807295883947,0.21598176241571374,1.0
3124,Zbtb45,12.098902404890863,28.954132295481315,0.15682600806528343,0.004468637525785434,262,0.0017480850219726562,1.9076086177606622,4,SE,-35.634886575918244,26.251919543731162,2.702212751750153,0.14169519587561508,1.0
3125,Tubb5,2.02093145366723,-87.0300426011204,0.9034469363347223,0.08904220932238137,262,0.0005900859832763672,1.9076086177606622,4,SE,196.33346321728519,-113.76642389114204,26.73638129002164,3.151747159310785e-14,4.683181104019896e-10
3126,Pak3,5.470394136982286,-58.07321945887003,0.40639619318058057,0.022136472049270068,262,0.0020830631256103516,1.9076086177606622,4,SE,138.41981693278444,-66.19482947564507,8.121610016775037,0.0002685366005666151,1.0
3127,Ngfrap1,1.6891454525641556,-42.65302973292242,0.9506858867334058,0.08729504218785396,262,0.0005109310150146484,1.9076086177606622,4,SE,107.57943748088923,-68.31910073020424,25.66607099728182,1.1911465409434897e-13,1.7699246451879312e-09
3128,Atpaf1,6.837765935963684,-9.908277273171734,0.28563014778007856,0.011745102724755303,262,0.0015971660614013672,1.9076086177606622,4,SE,42.089932561387855,-15.464900043264379,5.556622770092645,0.0056014090621338995,1.0
3129,Rplp2,3.8451714445230145,-8.581462741487883,0.8125988517411726,0.04556284352438199,262,0.0009438991546630859,1.9076086177606622,4,SE,39.43630349802015,-20.238190248879107,11.656727507391224,3.7520790041080976e-06,0.055752141922042225
3130,Foxk1,7.338159633312834,29.237012701238257,0.1651819697552933,0.006924105470581722,262,0.0015878677368164062,1.9076086177606622,4,SE,-36.20064738743213,24.605404651478295,4.631608049759961,0.016370864130851127,1.0
3131,Gucy1b3,3.914625888813189,-89.38934849783843,0.8759418667160426,0.06212349037844898,262,0.0010080337524414062,1.9076086177606622,4,SE,201.05207501072124,-100.42088072905011,11.031532231211685,8.022140649427733e-06,0.11920098790984669
3132,Sqstm1,2.4638492309401667,-22.995818454683985,0.8681584585907315,0.06245079274125492,262,0.0006930828094482422,1.9076086177606622,4,SE,68.26501492441236,-44.59089346910622,21.595075014422235,1.8540746773481377e-11,2.754969563071598e-07
3133,Pfkm,4.875033332099488,-11.328307032444002,1.0177062166471371,0.05833817019676389,262,0.0019152164459228516,1.9076086177606622,4,SE,44.92999207993239,-20.625479940687626,9.297172908243624,6.541113268762093e-05,0.9719440206053593
3134,Brd1,5.21451161513056,-29.94571603177451,0.29031748577214433,0.016302089142234678,262,0.0016651153564453125,1.9076086177606622,4,SE,82.1648100785934,-35.77619991982709,5.8304838880525836,0.00406560677422921,1.0
3135,Txndc9,8.478785582865124,-19.970330209146425,0.3041115060106804,0.010956870752508162,262,0.0019118785858154297,1.9076086177606622,4,SE,62.21403843333724,-24.443027541360323,4.472697332213897,0.01964696647494619,1.0
3136,Prkca,1.2057835088973237,-47.25605970597684,0.960193451662755,0.10483163066152856,262,0.0005068778991699219,1.9076086177606622,4,SE,116.78549742699806,-94.13421580843544,46.878156102458604,3.8320370686194572e-25,5.694023880261652e-21
3137,Hnrnpk,2.0937587992873197,-41.602039371674095,0.9285983430703518,0.07694170733863845,262,0.0006840229034423828,1.9076086177606622,4,SE,105.47745675839258,-67.77267833168924,26.17063896001514,6.365148469524153e-14,9.457974110865938e-10
3138,Psmc3,6.235957244332726,-38.0005318253524,0.567910566891625,0.02495588325611262,262,0.0015070438385009766,1.9076086177606622,4,SE,98.27444166574918,-44.356078784975296,6.355546959622899,0.002192634264615466,1.0
3139,Lancl1,2.3387503044413274,-30.936744456760607,0.48913154894817656,0.038572038953829726,262,0.0006818771362304688,1.9076086177606622,4,SE,84.1468669285656,-49.0263351575814,18.089590700820793,1.4096495627483341e-09,2.0945982852877498e-05
3140,Sec16a,5.601790583744939,-31.061016162613726,0.30994343448797096,0.016043548364280645,262,0.0026030540466308594,1.9076086177606622,4,SE,84.39541034027184,-38.21561125164931,7.154595089035581,0.0008511968480151552,1.0
3141,1110059E24Rik,11.605137878259374,-26.90058106655789,0.26242667098081207,0.008154712379258992,262,0.0017008781433105469,1.9076086177606622,4,SE,76.07454014816017,-29.906264087206807,3.0056830206489167,0.10198148326712031,1.0
3142,Ptpro,1.575742541245602,-75.33323467892617,0.8481600297650015,0.0913326144232152,262,0.0005700588226318359,1.9076086177606622,4,SE,172.93984737289674,-108.98529939646477,33.65206471753859,5.7498599638730864e-18,8.54371692031902e-14
3143,Kifc2,5.655142903872947,-49.46141455207996,0.48896174909310475,0.023914283149391834,262,0.001422882080078125,1.9076086177606622,4,SE,121.1962071192043,-55.43403530123845,5.972620749158494,0.003441108443706927,1.0
3144,Cpsf6,2.6865392756551665,-25.163986741780604,0.7246392641693269,0.04886490843052046,262,0.0007939338684082031,1.9076086177606622,4,SE,72.6013514986056,-44.14504436575322,18.981057623972617,4.693321715557821e-10,6.973806737147366e-06
3145,Cacnb3,1.572797233012537,-67.04669386908992,0.781240509275126,0.08224302079190905,262,0.0004940032958984375,1.9076086177606622,4,SE,156.36676575322423,-94.10391576566195,27.05722189657203,2.1153804347954763e-14,3.143243788062598e-10
3146,Epha4,1.6571798431604499,-58.604032390905004,0.42462691848409756,0.053435735025041176,262,0.0004937648773193359,1.9076086177606622,4,SE,139.4814427968544,-88.10193230518911,29.497899914284105,1.016442434006724e-15,1.5103318126905915e-11
3147,Cnot2,2.753038515527586,-32.425026360964864,0.5077274533562091,0.03592823400404817,262,0.0007848739624023438,1.9076086177606622,4,SE,87.12343073697411,-47.96747181057509,15.542445449610227,3.23956663214499e-08,0.000481367205870424
3148,Unkl,8.898824616712496,-26.096043107848573,0.2672336365439193,0.01011268249233722,262,0.0015909671783447266,1.9076086177606622,4,SE,74.46546423074153,-29.959689024254317,3.863645916405744,0.03928393654212135,1.0
3149,Hras1,2.476436702062968,-47.41823972654743,0.6491626123177072,0.049915958398124384,262,0.0006811618804931641,1.9076086177606622,4,SE,117.10985746813924,-62.62391614142507,15.205676414877644,4.8983779091512126e-08,0.0007278499735207787
3150,Asph,4.6984365089335425,-46.75048105498365,0.7333478468364617,0.04020640983748886,262,0.0009372234344482422,1.9076086177606622,4,SE,115.77434012501169,-54.519754183398106,7.769273128414454,0.0004092312433265561,1.0
3151,Sbno1,3.967484478599129,-64.20131440905101,0.44906100822371553,0.030491641403402506,262,0.0009572505950927734,1.9076086177606622,4,SE,150.6760068331464,-76.83765717646418,12.636342767413169,1.1372668019140384e-06,0.016898647409640696
3152,Shisa7,3.6594462848619664,-45.98843878502754,0.3071188688266909,0.024153822794562758,262,0.0008037090301513672,1.9076086177606622,4,SE,114.25025558509947,-57.83067283904688,11.842234054019343,2.9937760048179228e-06,0.044484517655589514
3153,Bsn,2.5909373504337054,-57.71731355104299,0.6024595876612107,0.04786001773492556,262,0.0006849765777587891,1.9076086177606622,4,SE,137.70800511713037,-70.5372030112764,12.819889460233412,9.090110809164148e-07,0.013506995651337006
3154,Gng10,3.168712334479371,-45.08982462080843,0.4591831993905294,0.03262103651427926,262,0.0007739067077636719,1.9076086177606622,4,SE,112.45302725666124,-59.97226878314791,14.882444162339482,7.282707151677885e-08,0.001082137455667817
3155,Amph,2.570071074306934,-33.419826985713144,0.9168870258143613,0.06766394645045161,262,0.0007698535919189453,1.9076086177606622,4,SE,89.11303198647067,-52.10798698422616,18.688159998513015,6.737030314170265e-10,1.0010553343825596e-05
3156,Coro1b,7.1439202992346225,-13.664750318571464,0.40015809997060886,0.014785929860868456,262,0.0016639232635498047,1.9076086177606622,4,SE,49.602878652187314,-17.451874363791944,3.78712404522048,0.04282288057885941,1.0
3157,Hmgb1,2.9851737786467947,-36.35820076318481,0.630805239899403,0.04181559451057818,262,0.0008661746978759766,1.9076086177606622,4,SE,94.98977954141401,-51.49158113324461,15.133380370059797,5.3528601077518395e-08,0.0007953814834108458
3158,Actr1a,1.9219499477819246,-41.666360683310685,0.6523828633050154,0.05649798087240957,262,0.0006330013275146484,1.9076086177606622,4,SE,105.60609938166576,-64.59382705228649,22.9274663689758,3.5599423480877176e-12,5.2897183350235394e-08
3159,Rab6b,1.6170855001504412,-36.26894097376922,1.1594728574797424,0.11134375339872586,262,0.0005369186401367188,1.9076086177606622,4,SE,94.81125996258282,-62.81686764280789,26.547926669038674,3.983342286737237e-14,5.91884830386286e-10
3160,Nolc1,4.0336469720264,-37.96229964158471,0.3518127794496207,0.022726212959477115,262,0.0010802745819091797,1.9076086177606622,4,SE,98.1979772982138,-49.074901482896905,11.112601841312198,7.27003297340009e-06,0.10802541995175194
3161,Gls,2.3064388700373017,-50.00055582847273,0.8860109431603931,0.07159511369610974,262,0.0009500980377197266,1.9076086177606622,4,SE,122.27448967198984,-68.62676768139903,18.626211852926303,7.272175830599058e-10,1.080572606668714e-05
3162,Prr12,6.793360017416946,-4.899503518890583,0.36253907031953175,0.013540345315433194,262,0.001497030258178711,1.9076086177606622,4,SE,32.07238505282555,-10.786818854493845,5.887315335603262,0.0038034864017932927,1.0
3163,Scamp1,1.2358353656528598,-45.62455422600958,0.8734988060116154,0.09397119412737796,262,0.0005056858062744141,1.9076086177606622,4,SE,113.52248646706354,-90.00768981025908,44.3831355842495,8.690424577329623e-24,1.2913101879454088e-19
3164,Rps5,7.028861151615324,-4.336547676191515,0.96045672505336,0.045455877245562305,262,0.0022792816162109375,1.9076086177606622,4,SE,30.946473367427416,-10.47211307360186,6.135565397410346,0.002841283142280387,1.0
3165,Gad1,1.5979655313976981,-86.52565003623971,1.457999393501258,0.1725369838954133,262,0.0005040168762207031,1.9076086177606622,4,SE,195.3246780875238,-119.83836165037167,33.312711614131956,8.778039033126544e-18,1.304328819932273e-13
3166,Fgfr1op,6.031861142157292,11.81187976922584,0.223141688238403,0.010109609586957273,262,0.0015339851379394531,1.9076086177606622,4,SE,-1.3503815234072931,6.544302334581232,5.267577434644608,0.007845182869114717,1.0
3167,Pgk1,2.228279800475492,-43.09231439500917,1.0156710241000078,0.0840965351634102,262,0.0006961822509765625,1.9076086177606622,4,SE,108.45800680506272,-63.98503637537641,20.89272198036724,4.42145685161705e-11,6.569842735817775e-07
3168,Golga7b,5.352831426970269,-27.996345681331036,0.4430831493134433,0.020734460962261028,262,0.001355886459350586,1.9076086177606622,4,SE,78.26606937770646,-36.199361555210714,8.203015873879679,0.00024359502402948024,1.0
3169,Cdc42bpb,5.171772806834318,-40.00852934312732,0.5413147957645822,0.026698000219161255,262,0.0013530254364013672,1.9076086177606622,4,SE,102.29043670129903,-47.841861946817914,7.833332603690593,0.00037908497604378146,1.0
3170,Dpysl2,2.247927064138052,-10.464606868165845,1.2239035727471763,0.1017385064675721,262,0.0006868839263916016,1.9076086177606622,4,SE,43.202591751376076,-34.11824492748275,23.653638059316904,1.4471052203032018e-12,2.1502536468485276e-08
3171,Lgr5,3.6038262863922275,-68.95491483601762,0.509457276158575,0.036233078238457235,262,0.000762939453125,1.9076086177606622,4,SE,160.18320768707963,-80.37670296086014,11.421788124842521,4.993091105010405e-06,0.0741923407293496
3172,Slc39a6,4.342952497102919,-52.05231227374077,0.4630435997302484,0.027529734701415433,262,0.0009412765502929688,1.9076086177606622,4,SE,126.37800256252592,-60.83782318128311,8.785510907542346,0.00012109261330369957,1.0
3173,Grb2,0.9368245171183187,-70.70684461792793,0.8332461927597049,0.11808317733189735,262,0.0005040168762207031,1.9076086177606622,4,SE,163.68706725090024,-124.9568677144033,54.250023096475374,3.7531930667165006e-29,5.576869577834048e-25
3174,Golph3,5.21419587574748,-56.0950001490867,0.5706453474185874,0.02978809574112116,262,0.0014331340789794922,1.9076086177606622,4,SE,134.4633783132178,-62.607255132492526,6.512254983405825,0.0018223283410139376,1.0
3175,Brk1,3.282660482197986,-40.96322520751136,0.874531717481022,0.05844945240169649,262,0.0007748603820800781,1.9076086177606622,4,SE,104.1998284300671,-53.40555792497548,12.442332717464126,1.4409503014705794e-06,0.02141108052955134
3176,Rbm17,9.882681475464773,-15.964389405446127,0.34894476822017356,0.01064013711237766,262,0.0017938613891601562,1.9076086177606622,4,SE,54.20215682593664,-19.004203026224843,3.039813620778716,0.09824604386094281,1.0
3177,Gnl1,2.4922991119099867,-51.69196745415334,0.6707082790102451,0.052131157595679115,262,0.0006811618804931641,1.9076086177606622,4,SE,125.65731292335107,-73.1595595045344,21.467592050381057,2.1709724433249085e-11,3.2258479535364816e-07
3178,Asb13,8.369518181752678,-41.197968081966906,0.41411558262494624,0.015426695967289484,262,0.0016870498657226562,1.9076086177606622,4,SE,104.6693141789782,-45.07922244998298,3.881254368016073,0.038510828048434774,1.0
3179,Tomm20,2.935771231514919,-34.44586234580623,0.7092856609140226,0.047166038778873855,262,0.0008168220520019531,1.9076086177606622,4,SE,91.16510270665685,-50.62674250090339,16.180880155097157,1.4783515784873234e-08,0.00021966826104743138
3180,Rpl9,5.612162623846841,-38.64350704331676,0.5486070061254409,0.02564471440669999,262,0.0016162395477294922,1.9076086177606622,4,SE,99.5603921016779,-46.00693276136428,7.363425718047523,0.0006639639543928167,1.0
3181,Preb,4.1759027524850385,-7.118266810210855,0.30286907801129853,0.01722479424753618,262,0.0012311935424804688,1.9076086177606622,4,SE,36.509911635466096,-18.612409623246208,11.494142813035353,4.5725780948251435e-06,0.06794393791100681
3182,Nr1d1,8.170124415016597,-27.330439967861366,0.4074350051317009,0.014563440518123116,262,0.0018880367279052734,1.9076086177606622,4,SE,76.93425795076712,-31.613671458342708,4.2832314904813416,0.024400165553458402,1.0
3183,Hypk,7.842689576513599,-31.585448156002485,0.45963890444196825,0.017029807632125048,262,0.0017011165618896484,1.9076086177606622,4,SE,85.44427432704936,-35.28474552124874,3.6992973652462524,0.047267543739346544,1.0
3184,Cops5,4.521908469345094,-34.53816390025125,0.5744629920168866,0.029992573385997267,262,0.0012788772583007812,1.9076086177606622,4,SE,91.34970581554688,-42.580151427261,8.041987527009752,0.00029538551004094855,1.0
3185,Rpl13,2.292691024783533,5.687430490445337,1.2174585185124036,0.0976466746317374,262,0.0007359981536865234,1.9076086177606622,4,SE,10.898517034153713,-16.57493910774724,22.262369598192578,8.115197380947077e-12,1.2058371788349263e-07
3186,Epb4.1l1,2.624368295510908,-42.15542471752431,0.8757101592553579,0.06493943523036139,262,0.0005879402160644531,1.9076086177606622,4,SE,106.58422745009301,-61.644575498263976,19.489150780739664,2.506224596592358e-10,3.723999128076585e-06
3187,Rtn1,2.4224226081745837,-23.28398138893479,1.4224958028224777,0.12885075031827967,262,0.0006909370422363281,1.9076086177606622,4,SE,68.84134079291397,-43.92708130546782,20.643099916533032,6.020702398409016e-11,8.946161693795957e-07
3188,Gm5643,1.998315928256952,-5.0513896812263255,0.7564692964809225,0.05514795751256541,262,0.0005879402160644531,1.9076086177606622,4,SE,32.37615737749704,-32.00308842848875,26.951698747262427,2.4118191305135298e-14,3.583722046030054e-10
3189,Plcb1,1.7417857701085264,-82.8544714412723,0.6361564182782063,0.07222128811986601,262,0.0005941390991210938,1.9076086177606622,4,SE,187.98232089758898,-109.95900288825277,27.104531446980474,1.9945821529696708e-14,2.963749621097634e-10
3190,Armc1,5.708835485272998,-70.55958483483766,0.4498866398460675,0.024524748356186125,262,0.0025708675384521484,1.9076086177606622,4,SE,163.39254768471972,-77.75741265614744,7.197827821309772,0.0008085568334033808,1.0
3191,Rogdi,5.643648171837741,-47.249649246110295,0.462090797241495,0.02260792281335575,262,0.0015339851379394531,1.9076086177606622,4,SE,116.77267650726498,-53.5320288542149,6.2823796081046055,0.002390182196315711,1.0
3192,Csnk1g1,9.588885066364037,-11.624187006297802,0.2499569850594408,0.008485562387766994,262,0.0016901493072509766,1.9076086177606622,4,SE,45.52175202763999,-15.115059712659388,3.4908727063615856,0.05968258095983533,1.0
3193,Id3,4.388471383006941,-67.76969127586895,0.6451370110072656,0.038898768828900754,262,0.0009789466857910156,1.9076086177606622,4,SE,157.8127605667823,-75.70437641914037,7.934685143271423,0.00033583589787644674,1.0
3194,Magee1,3.3411159907333094,-46.98492431061442,0.7513711188971085,0.049137488837524355,262,0.0007801055908203125,1.9076086177606622,4,SE,116.24322663627322,-57.786323064435464,10.801398753821047,1.0606896563901721e-05,0.15760787604301568
3195,Upf1,3.0993058506180953,-26.310643811268307,0.3033310351917952,0.024177016457514484,262,0.0007741451263427734,1.9076086177606622,4,SE,74.894665637581,-41.487086082196925,15.176442270928618,5.077321284199454e-08,0.0007544391696191968
3196,Psmf1,16.66667121054203,-26.101463401654428,0.36465047900960484,0.007931529433599802,262,0.0017521381378173828,1.9076086177606622,4,SE,74.47630481835324,-28.13099609459192,2.0295326929374937,0.28678601745606414,1.0
3197,Hnrnph1,1.6818812438239632,-45.3511835673402,1.0412074562293474,0.09810888392372266,262,0.000492095947265625,1.9076086177606622,4,SE,112.97574514972479,-75.1252897869893,29.7741062196491,7.207521008895254e-16,1.0709655467117458e-11
3198,Prkar1b,2.659255382272801,-66.91198934436116,0.7483137323949928,0.05925583495297901,262,0.0005769729614257812,1.9076086177606622,4,SE,156.0973567037667,-87.63007992748925,20.718090583128088,5.4874465454029e-11,8.153796821814169e-07
3199,Rab3a,1.5306849361642176,-38.64162861334714,1.2133834026666073,0.12145138235934957,262,0.0005159378051757812,1.9076086177606622,4,SE,99.55663524173866,-71.75817543197684,33.1165468186297,1.1209811967428345e-17,1.6656659602401777e-13
3200,Aldoa,1.7212471550469084,-40.994617679667044,1.490154592251238,0.1578301432714591,262,0.0005996227264404297,1.9076086177606622,4,SE,104.26261337437847,-68.22872057053144,27.234102890864392,1.6978867523610537e-14,2.52288992533329e-10
3201,Stau1,9.831355456932426,-42.310789412695215,0.4181647734406061,0.014002952167325599,262,0.0018439292907714844,1.9076086177606622,4,SE,106.89495684043482,-45.270390077506306,2.9596006648110915,0.10724068989703511,1.0
3202,Nrp1,8.788940537263722,-45.36159599544271,0.3892437469221407,0.014434756295434758,262,0.0017778873443603516,1.9076086177606622,4,SE,112.99657000592981,-48.50862532383792,3.147029328395206,0.08734461077283714,1.0
3203,Hnrnpc,2.228778639057201,-41.68478268068347,0.9450126453532023,0.07648805358154806,262,0.0006911754608154297,1.9076086177606622,4,SE,105.64294337641132,-65.43969883839009,23.754916157706617,1.2763153052631227e-12,1.896476912090474e-08
3204,Uqcr11,2.9630563647782315,-36.719276064784395,0.9986636513088699,0.0721108172041708,262,0.0005826950073242188,1.9076086177606622,4,SE,95.71193014461318,-52.251474264620356,15.53219819983596,3.280593243961982e-08,0.00048746335012031094
3205,Rps15,3.2642392751749085,-24.798019163891126,0.8952740255813885,0.05797507577071958,262,0.0007789134979248047,1.9076086177606622,4,SE,71.86941634282664,-38.9744428266863,14.176423662795173,1.7303042949707224e-07,0.0025710591518969964
3206,Celf5,1.4522495133143636,-40.271579178072614,0.7872558928662277,0.07692074371408313,262,0.0004999637603759766,1.9076086177606622,4,SE,102.81653637118961,-76.82503039708769,36.55345121901507,1.5409450611349837e-19,2.289690266340472e-15
3207,Npdc1,4.382442503297924,-39.05710202832154,0.7594829671092954,0.04249544715774707,262,0.0009851455688476562,1.9076086177606622,4,SE,100.38758207168746,-49.31851292143699,10.261410893115453,2.0407392450490128e-05,0.3032334444218328
3208,Cdk4,4.56551308091579,-34.682894517796456,0.3444646294184528,0.020153542260387253,262,0.0009322166442871094,1.9076086177606622,4,SE,91.6391670506373,-42.59734823536252,7.914453717566062,0.00034405802234266754,1.0
3209,Ano4,4.164088338473646,-15.567054132769357,0.3125484719240654,0.018403600094274875,262,0.0009250640869140625,1.9076086177606622,4,SE,53.4074862805831,-22.132523756336298,6.5654696235669405,0.001711257680628549,1.0
3210,Klhl2,1.6362963304098292,-58.49754419361156,0.5363537950814797,0.05978389131191369,262,0.0005011558532714844,1.9076086177606622,4,SE,139.2684664022675,-85.89297467472818,27.39543048111662,1.3893637391833407e-14,2.064455580052526e-10
3211,Fth1,2.8521329310524464,6.580972894605566,1.6771304592786254,0.1584504784205155,262,0.0007836818695068359,1.9076086177606622,4,SE,9.111432225833255,-9.060650905920966,15.641623800526531,2.86803201313686e-08,0.000426160876832006
3212,Tmem131,2.1094974633306585,-79.13969623531908,0.47356484195454346,0.05316397375394874,262,0.0006749629974365234,1.9076086177606622,4,SE,180.55277048568254,-98.95390919255942,19.814212957240343,1.6773529975843783e-10,2.4923788191106276e-06
3213,Cyb5r4,9.175091285350698,-37.91944585721535,0.4300064287315935,0.014786978123337381,262,0.0015780925750732422,1.9076086177606622,4,SE,98.11226972947509,-41.79205806080449,3.872612203589142,0.03888839648144029,1.0
3214,Ap1b1,3.3324028227736258,-52.67215989661128,0.6078436892185699,0.04058480077626823,262,0.000762939453125,1.9076086177606622,4,SE,127.61769780826694,-65.83755916310469,13.16539926649341,5.96068936326953e-07,0.008856988324882194
3215,Srsf1,2.5500874340042707,-23.464067766944197,0.8842515486516296,0.0630622247968302,262,0.0006840229034423828,1.9076086177606622,4,SE,69.20151354893278,-40.05658279548061,16.59251502853641,8.910652553408577e-09,0.00013240338629109805
3216,Nedd4l,8.095347534944494,-59.345263175754724,0.4144464504684459,0.017144315338662383,262,0.001753091812133789,1.9076086177606622,4,SE,140.96390436655383,-64.8075174912384,5.462254315483676,0.00625363151720903,1.0
3217,Znrf1,2.5604248399720517,-62.04980646982315,0.6729210526213092,0.05382034686781206,262,0.0008099079132080078,1.9076086177606622,4,SE,146.3729909546907,-82.26676856161026,20.21696209178711,1.0196775969957874e-10,1.5151389413760405e-06
3218,Cep19,3.558264023129176,-26.961271149944025,0.47922361067966834,0.028517887339341998,262,0.0010528564453125,1.9076086177606622,4,SE,76.19592031493244,-40.62014109456379,13.658869944619767,3.260359330800387e-07,0.004844567929636294
3219,Ndufa5,6.016741758505654,-4.509402385040289,0.8292914536354697,0.03842862726453945,262,0.0013158321380615234,1.9076086177606622,4,SE,31.292182785124965,-10.774854346357415,6.265451961317126,0.002438340858388025,1.0
3220,Rasl10b,1.1629437756649388,-13.149064611281602,1.047100193266071,0.10419581833129056,262,0.0005052089691162109,1.9076086177606622,4,SE,48.57150723760759,-48.52954243444947,35.380477823167865,6.659738661686232e-19,9.895705677399573e-15
3221,Cox6c,2.6057418448452374,4.397821202665654,1.285936436720735,0.10289640209747238,262,0.0007762908935546875,1.9076086177606622,4,SE,13.47773560971308,-14.418555533016104,18.816376735681757,5.751133554394574e-10,8.545609348474899e-06
3222,Sp3,21.73557166003354,-38.10612615176723,0.4437063386388334,0.008419807519960092,262,0.0014331340789794922,1.9076086177606622,4,SE,98.48563031857884,-39.463163627294875,1.3570374755276475,0.5497357972851684,1.0
3223,Elmo1,1.9406117934816618,-50.46180422627994,0.704535757956837,0.06229599553012926,262,0.0005822181701660156,1.9076086177606622,4,SE,123.19698646760426,-81.13203351739782,30.670229291117877,2.3619435229802785e-16,3.5096118807963957e-12
3224,Rad23b,2.2571101057697947,-33.604775388750795,0.7518635688010472,0.057129795014065066,262,0.0006921291351318359,1.9076086177606622,4,SE,89.48292879254598,-55.5926796251419,21.987904236391103,1.1400270667953527e-11,1.6939662185512147e-07
3225,Csnk2b,6.944011472921913,-31.874797209129895,0.47453214681851275,0.018997513609447483,262,0.001569986343383789,1.9076086177606622,4,SE,86.02297243330418,-36.33268444296982,4.4578872338399265,0.019983212812788205,1.0
3226,Mdh2,2.9646549931950696,2.7390753967644628,1.120219983797715,0.07926808585046718,262,0.0006670951843261719,1.9076086177606622,4,SE,16.79522722151546,-15.830139830018368,18.56921522678283,7.801976025893353e-10,1.1592956176874933e-05
3227,2010107E04Rik,2.477446543068832,-23.593316335220777,1.0249012166752687,0.07775028007590058,262,0.0006818771362304688,1.9076086177606622,4,SE,69.46001068548594,-42.6268819345492,19.033565599328426,4.3987675074786985e-10,6.536128639362598e-06
3228,Mex3c,9.00252555715425,-35.1060154427268,0.46457974539485575,0.01596729662970721,262,0.0015869140625,1.9076086177606622,4,SE,92.48540890049799,-39.26538697255512,4.15937152982832,0.0280983383598002,1.0
3229,Lin7a,2.1277269404299126,-84.97538153819242,0.559851802036805,0.05942354148236612,262,0.0006890296936035156,1.9076086177606622,4,SE,192.22414109142923,-110.99184140272541,26.01645986453299,7.708678853660963e-14,1.1454325908654826e-09
3230,Rhob,2.1340056107290426,-39.8343711334234,0.721163252521167,0.05778305166224602,262,0.0006949901580810547,1.9076086177606622,4,SE,101.94212028189119,-61.24668344672989,21.412312313306487,2.3246992326974214e-11,3.4542705898650985e-07
3231,8430419L09Rik,3.2787183422281867,-28.307631051374585,0.7093457775047086,0.04368486635893234,262,0.0008161067962646484,1.9076086177606622,4,SE,78.88864011779356,-40.55909785163743,12.251466800262847,1.8185081137844918e-06,0.027021212062723763
3232,Cux1,6.2261866865418725,-54.56857302288407,0.4887788904238641,0.02297201356838417,262,0.0014200210571289062,1.9076086177606622,4,SE,131.41052406081252,-60.27344636305861,5.704873340174544,0.004710012235159722,1.0
